time,cpu_limit,cpu_usage,n,c,ram_limit_mb,ram_usage_mb,lat50_ms,lat66_ms,lat75_ms,lat80_ms,lat90_ms,lat95_ms,lat98_ms,lat99_ms,lat100_ms,t_norm,sin_day,cos_day,is_gap,time_since_last_obs,time_to_next_obs
1647432209,2.0,0.01925976,900,31,128.0,36.057088,8599.0,8758.0,8933.0,9014.0,9298.0,9494.0,9755.0,9896.0,10439.0,0.03441013706754862,-0.015198323736496088,-0.9998844988075376,0.0,0.0,0.0
1647432218,2.0,0.01924,900,31,384.0,34.779136,8579.0,8758.0,8899.0,9008.0,9283.0,9507.0,9718.0,9850.0,10729.0,0.0344553738822737,-0.015852743303609064,-0.9998743373693265,0.0,0.0,0.0
1647432247,2.0,0.019234750000000002,900,31,640.0,34.770944,8624.0,8796.0,8929.0,9010.0,9258.0,9553.0,9808.0,9922.0,10187.0,0.034601136951943424,-0.017961380987992475,-0.9998386813846543,0.0,0.0,0.0
1647432265,2.0,0.019251419999999998,900,31,256.0,35.848192,8690.0,8840.0,8959.0,9032.0,9285.0,9603.0,9911.0,10062.0,10450.0,0.0346916105813936,-0.019270151003895817,-0.9998143134003868,0.0,0.0,0.0
1647432427,2.0,0.0192399,900,41,512.0,35.6352,11445.0,11648.0,11833.0,11956.0,12300.0,12533.0,12733.0,12809.0,13205.0,0.03550587324644514,-0.031047326154739065,-0.9995179155666202,0.0,0.0,0.0
1647432430,2.0,0.019246430000000002,900,41,896.0,35.71712,11448.0,11675.0,11843.0,11981.0,12364.0,12657.0,12891.0,13100.0,13499.0,0.03552095218468684,-0.031265386394439834,-0.999511118304147,0.0,0.0,0.0
1647432451,2.0,0.01925193,900,41,768.0,36.233216,11446.0,11667.0,11787.0,11876.0,12127.0,12374.0,12555.0,12677.0,13466.0,0.035626504752378704,-0.03279176585280661,-0.99946220543463,0.0,0.0,0.0
1647432459,2.0,0.01925361,900,41,1024.0,35.323904,11427.0,11634.0,11790.0,11898.0,12167.0,12357.0,12610.0,12684.0,12933.0,0.03566671525435656,-0.03337322379752913,-0.9994429588192415,0.0,0.0,0.0
1647432472,2.0,0.01924007,900,41,128.0,36.974592,11381.0,11634.0,11796.0,11888.0,12199.0,12458.0,12779.0,12907.0,13499.0,0.03573205732007057,-0.03431806881879753,-0.9994109615931518,0.0,0.0,0.0
1647432480,2.0,0.01925346,900,41,384.0,36.22912,11356.0,11604.0,11808.0,11943.0,12309.0,12602.0,13002.0,13105.0,13709.0,0.035772267822048426,-0.03489949669276482,-0.9993908270194357,0.0,0.0,0.0
1647432512,2.0,0.019258630000000002,900,41,640.0,36.569088,11464.0,11779.0,12005.0,12175.0,12662.0,12923.0,13196.0,13334.0,13697.0,0.03593310982995984,-0.037225088156785456,-0.9993069062163633,0.0,0.0,0.0
1647432531,2.0,0.019228369999999998,900,41,256.0,36.67968,11502.0,11798.0,12033.0,12184.0,12592.0,12872.0,13205.0,13351.0,13589.0,0.036028609772157244,-0.03860581352721388,-0.999254517709028,0.0,0.0,0.0
1647432695,2.0,0.01924048,900,51,512.0,35.90144,14446.0,14796.0,15090.0,15249.0,15600.0,16095.0,16517.0,16614.0,17096.0,0.036852925062703254,-0.0505203110267574,-0.9987230337654979,0.0,0.0,0.0
1647432698,2.0,0.01924366,900,51,896.0,37.359616,14480.0,14821.0,15096.0,15240.0,15737.0,16323.0,16880.0,17110.0,17513.0,0.03686800400094495,-0.05073819738673079,-0.9987119881757428,0.0,0.0,0.0
1647432717,2.0,0.01925966,900,51,768.0,36.9664,14344.0,14619.0,14835.0,14995.0,15475.0,16088.0,16431.0,16699.0,17431.0,0.03696350394314235,-0.05211808781953684,-0.9986409289239226,0.0,0.0,0.0
1647432726,2.0,0.01924124,900,51,1024.0,36.59776,14474.0,14744.0,14927.0,15062.0,15335.0,15578.0,16122.0,16459.0,17155.0,0.037008740757867434,-0.05277168557903344,-0.9986066038241224,0.0,0.0,0.0
1647432735,2.0,0.01925507,900,51,128.0,36.950016,14285.0,14607.0,14821.0,14953.0,15261.0,15490.0,15820.0,16034.0,16374.0,0.037053977572592524,-0.05342526071828463,-0.9985718509537425,0.0,0.0,0.0
1647432742,2.0,0.01925022,900,51,384.0,36.540416,14312.0,14537.0,14703.0,14800.0,15046.0,15293.0,15501.0,15602.0,15962.0,0.03708916176182314,-0.05393358113952547,-0.9985445252092999,0.0,0.0,0.0
1647432784,2.0,0.01925477,900,51,640.0,37.02784,14526.0,14839.0,15127.0,15310.0,16556.0,17132.0,17608.0,17816.0,18232.0,0.03730026689720688,-0.056983205514115655,-0.9983751370548728,0.0,0.0,0.0
1647432807,2.0,0.01924078,900,51,256.0,37.408768,14649.0,15026.0,15319.0,15618.0,17450.0,17856.0,18096.0,18277.0,18595.0,0.03741587209039321,-0.058653014461260713,-0.9982784300457499,0.0,0.0,0.0
1647432836,2.0,0.01950667,1000,1,512.0,33.09568,132.0,142.0,149.0,154.0,163.0,173.0,186.0,198.0,240.0,0.03756163516006293,-0.06075819129635901,-0.9981525144938498,0.0,0.0,0.0
1647432839,2.0,0.01941002,1000,1,896.0,35.373056,131.0,141.0,147.0,152.0,162.0,171.0,187.0,192.0,279.0,0.037576714098304625,-0.06097595294469416,-0.9981392353587181,0.0,0.0,0.0
1647432868,2.0,0.01925966,1000,1,768.0,36.519936,142.0,149.0,154.0,158.0,167.0,175.0,188.0,194.0,258.0,0.03772247716797435,-0.06308083107557837,-0.9980084211823137,0.0,0.0,0.0
1647432877,2.0,0.01924299,1000,1,128.0,35.999744,130.0,141.0,148.0,152.0,163.0,174.0,181.0,189.0,250.0,0.03776771398269943,-0.06373401248265949,-0.9979669211215672,0.0,0.0,0.0
1647432878,2.0,0.019253450000000002,1000,1,1024.0,33.87392,142.0,150.0,154.0,158.0,168.0,175.0,191.0,199.0,244.0,0.037772740295446666,-0.06380658652568445,-0.9979622836139351,0.0,0.0,0.0
1647432895,2.0,0.01920698,1000,1,384.0,36.159488,144.0,152.0,156.0,159.0,167.0,175.0,189.0,204.0,243.0,0.0378581876121496,-0.06504029315572091,-0.9978826385232974,0.0,0.0,0.0
1647432939,2.0,0.01957552,1000,1,640.0,33.615872,146.0,155.0,160.0,163.0,173.0,181.0,194.0,203.0,249.0,0.038079345373027804,-0.06823294998302892,-0.9976694164584847,0.0,0.0,0.0
1647432956,2.0,0.01924078,1000,1,256.0,36.786176,142.0,151.0,155.0,159.0,169.0,178.0,189.0,203.0,224.0,0.03816479268973074,-0.06946629116627705,-0.9975842993910851,0.0,0.0,0.0
1647433119,2.0,0.01870871,1000,11,512.0,34.304,2974.0,3051.0,3110.0,3166.0,3275.0,3355.0,3479.0,3552.0,3651.0,0.038984081667529515,-0.08128619347647417,-0.9966908019792824,0.0,0.0,0.0
1647433121,2.0,0.01858906,1000,11,896.0,34.725888,2973.0,3058.0,3119.0,3161.0,3274.0,3363.0,3459.0,3559.0,3672.0,0.03899413429302398,-0.0814311554209018,-0.9966789688394238,0.0,0.0,0.0
1647433149,2.0,0.01840957,1000,11,768.0,34.504704,2963.0,3038.0,3098.0,3127.0,3222.0,3330.0,3428.0,3474.0,3566.0,0.03913487104994647,-0.08346044033184236,-0.9965110912075263,0.0,0.0,0.0
1647433160,2.0,0.0179974,1000,11,128.0,35.59424,2970.0,3054.0,3110.0,3164.0,3278.0,3384.0,3487.0,3547.0,3666.0,0.03919016049016602,-0.08425756518912988,-0.9964440088175549,0.0,0.0,0.0
1647433161,2.0,0.01952164,1000,11,1024.0,34.312192,2991.0,3074.0,3124.0,3177.0,3279.0,3367.0,3469.0,3558.0,3705.0,0.03919518680291325,-0.08433002839956347,-0.9964378788013475,0.0,0.0,0.0
1647433174,2.0,0.018407629999999998,1000,11,384.0,34.328576,2948.0,3020.0,3074.0,3099.0,3182.0,3242.0,3312.0,3363.0,3530.0,0.03926052886862726,-0.08527200968711514,-0.9963577090402425,0.0,0.0,0.0
1647433221,2.0,0.01904453,1000,11,640.0,34.123776,2992.0,3061.0,3104.0,3128.0,3196.0,3248.0,3296.0,3318.0,3479.0,0.03949676556774716,-0.08867699229653678,-0.9960604354341357,0.0,0.0,0.0
1647433237,2.0,0.01866727,1000,11,256.0,34.430976,2974.0,3056.0,3106.0,3140.0,3208.0,3258.0,3323.0,3358.0,3455.0,0.039577186571702866,-0.0898359009364644,-0.9959565808321835,0.0,0.0,0.0
1647433402,2.0,0.01962136,1000,21,512.0,34.18112,5706.0,5861.0,5946.0,6003.0,6184.0,6267.0,6354.0,6389.0,6631.0,0.040406528174996105,-0.10177976805538687,-0.9948069555519763,0.0,0.0,0.0
1647433405,2.0,0.01997139,1000,21,896.0,34.279424,5707.0,5880.0,5988.0,6052.0,6185.0,6270.0,6395.0,6476.0,6679.0,0.0404216071132378,-0.10199679883975662,-0.9947847269768683,0.0,0.0,0.0
1647433433,2.0,0.019828079999999998,1000,21,768.0,35.96288,5724.0,5867.0,5960.0,6015.0,6159.0,6255.0,6339.0,6449.0,6670.0,0.04056234387016029,-0.10402218401608701,-0.9945749771799627,0.0,0.0,0.0
1647433442,2.0,0.01926164,1000,21,128.0,35.659776,5657.0,5824.0,5931.0,6004.0,6144.0,6265.0,6346.0,6431.0,6581.0,0.040607580684885375,-0.1046731094995083,-0.9945066818014366,0.0,0.0,0.0
1647433443,2.0,0.01952164,1000,21,1024.0,33.845248,5693.0,5821.0,5911.0,5962.0,6082.0,6187.0,6277.0,6341.0,6519.0,0.040612606997632604,-0.10474543179854436,-0.994499067127434,0.0,0.0,0.0
1647433458,2.0,0.019249119999999998,1000,21,384.0,35.745792,5720.0,5842.0,5937.0,5986.0,6113.0,6261.0,6407.0,6502.0,6603.0,0.04068800168884108,-0.10583019945168017,-0.9943842159266294,0.0,0.0,0.0
1647433503,2.0,0.019248019999999998,1000,21,640.0,35.201024,5668.0,5783.0,5870.0,5922.0,6061.0,6193.0,6314.0,6381.0,6571.0,0.04091418576246651,-0.10908374172059325,-0.9940325634969083,0.0,0.0,0.0
1647433521,2.0,0.01971616,1000,21,256.0,35.51232,5710.0,5846.0,5935.0,6011.0,6201.0,6313.0,6413.0,6505.0,6657.0,0.041004659391916685,-0.11038483345133178,-0.9938889216325544,0.0,0.0,0.0
1647433686,2.0,0.01962136,1000,31,512.0,36.114432,8434.0,8681.0,8845.0,8945.0,9198.0,9379.0,9533.0,9638.0,9906.0,0.041834000995209925,-0.12230241174326636,-0.9924928816277628,0.0,0.0,0.0
1647433691,2.0,0.01925336,1000,31,896.0,36.06528,8556.0,8778.0,8914.0,8990.0,9201.0,9374.0,9590.0,9669.0,9963.0,0.041859132558946084,-0.1226632842335046,-0.9924483456085009,0.0,0.0,0.0
1647433718,2.0,0.019324380000000002,1000,31,768.0,34.422784,8477.0,8707.0,8880.0,8955.0,9199.0,9390.0,9549.0,9672.0,10045.0,0.04199484300312134,-0.12461171431226274,-0.9922055838666496,0.0,0.0,0.0
1647433728,2.0,0.01994646,1000,31,128.0,35.483648,8478.0,8729.0,8889.0,8975.0,9201.0,9392.0,9515.0,9618.0,9821.0,0.04204510613059366,-0.12533323356456597,-0.9921147013144448,0.0,0.0,0.0
1647433730,2.0,0.01986378,1000,31,1024.0,35.110912,8535.0,8755.0,8910.0,8983.0,9183.0,9345.0,9452.0,9587.0,9937.0,0.04205515875608812,-0.1254775294617942,-0.9920964618423778,0.0,0.0,0.0
1647433744,2.0,0.01982083,1000,31,384.0,35.016704,8495.0,8729.0,8889.0,8986.0,9194.0,9348.0,9548.0,9627.0,9883.0,0.04212552713454937,-0.12648752632184643,-0.9919681979201653,0.0,0.0,0.0
1647433786,2.0,0.019967520000000002,1000,31,640.0,34.627584,8428.0,8603.0,8741.0,8830.0,9094.0,9262.0,9396.0,9505.0,9730.0,0.0423366322699331,-0.12951672606918443,-0.9915772373689907,0.0,0.0,0.0
1647433808,2.0,0.01971616,1000,31,256.0,36.032512,8550.0,8807.0,8960.0,9030.0,9223.0,9388.0,9514.0,9655.0,9950.0,0.0424472111503722,-0.13110296932699622,-0.9913687565349458,0.0,0.0,0.0
1647433974,2.0,0.01964637,1000,41,512.0,35.36896,11289.0,11580.0,11794.0,11920.0,12225.0,12425.0,12712.0,12853.0,13103.0,0.04328157906641267,-0.1430607914738524,-0.9897139030764774,0.0,0.0,0.0
1647433980,2.0,0.01997842,1000,41,896.0,35.233792,11297.0,11547.0,11785.0,11958.0,12243.0,12448.0,12619.0,12803.0,13201.0,0.04331173694289606,-0.14349262199496313,-0.9896513868191216,0.0,0.0,0.0
1647434006,2.0,0.01972986,1000,41,768.0,35.340288,11308.0,11601.0,11836.0,12002.0,12276.0,12499.0,12684.0,12848.0,13242.0,0.043442421074324084,-0.1453635708642849,-0.9893783059404446,0.0,0.0,0.0
1647434013,2.0,0.01929134,1000,41,128.0,36.429824,11136.0,11389.0,11618.0,11827.0,12237.0,12480.0,12711.0,12812.0,13046.0,0.04347760526355471,-0.14586719933038308,-0.9893041797948244,0.0,0.0,0.0
1647434020,2.0,0.01931533,1000,41,1024.0,35.4304,11397.0,11645.0,11802.0,11927.0,12226.0,12419.0,12536.0,12696.0,13664.0,0.04351278945278533,-0.14637079002578282,-0.9892297972803024,0.0,0.0,0.0
1647434028,2.0,0.019694279999999998,1000,41,384.0,36.765696,11103.0,11329.0,11611.0,11818.0,12203.0,12445.0,12625.0,12772.0,13220.0,0.04355299995476319,-0.14694627579043124,-0.9891444748019991,0.0,0.0,0.0
1647434072,2.0,0.01926178,1000,41,640.0,35.188736,11247.0,11446.0,11612.0,11722.0,11999.0,12251.0,12447.0,12618.0,13045.0,0.04377415771564138,-0.15011055323620023,-0.988669217588533,0.0,0.0,0.0
1647434096,2.0,0.01997245,1000,41,256.0,36.696064,11311.0,11551.0,11718.0,11805.0,12129.0,12321.0,12584.0,12642.0,13388.0,0.04389478922157494,-0.15183587705016216,-0.9884057195506347,0.0,0.0,0.0
1647434264,2.0,0.01954718,1000,51,512.0,36.634624,14125.0,14438.0,14686.0,14847.0,15306.0,15658.0,16099.0,16233.0,16705.0,0.04473920976310988,-0.16389989899554153,-0.9864769754582472,0.0,0.0,0.0
1647434274,2.0,0.0199805,1000,51,896.0,36.794368,14319.0,14668.0,14900.0,15033.0,15425.0,15766.0,16012.0,16187.0,16550.0,0.044789472890582195,-0.16461724188346835,-0.9863575232514221,0.0,0.0,0.0
1647434302,2.0,0.019991699999999998,1000,51,768.0,36.913152,14449.0,14824.0,15088.0,15280.0,15625.0,15916.0,16139.0,16262.0,16657.0,0.04493020964750469,-0.16662533764886883,-0.9860202821714168,0.0,0.0,0.0
1647434307,2.0,0.019766930000000002,1000,51,128.0,37.347328,14336.0,14769.0,15002.0,15199.0,15600.0,15910.0,16200.0,16369.0,16709.0,0.04495534121124085,-0.16698385370564292,-0.9859596303102944,0.0,0.0,0.0
1647434317,2.0,0.01986948,1000,51,1024.0,36.18816,14500.0,14815.0,15054.0,15203.0,15618.0,15882.0,16105.0,16315.0,16779.0,0.045005604338713166,-0.16770081955412575,-0.9858379355253452,0.0,0.0,0.0
1647434322,2.0,0.01950416,1000,51,384.0,37.51936,14280.0,14704.0,14953.0,15104.0,15508.0,15790.0,16043.0,16146.0,16454.0,0.04503073590244932,-0.1680592692653859,-0.9857768926151518,0.0,0.0,0.0
1647434393,2.0,0.019991019999999998,1000,51,640.0,35.893248,14826.0,15381.0,15846.0,16336.0,20321.0,21217.0,21986.0,22197.0,22525.0,0.045387604107502776,-0.17314683448383694,-0.9848960217750028,0.0,0.0,0.0
1647434429,2.0,0.0199868,1000,51,256.0,38.047744,14962.0,15777.0,17117.0,18490.0,20090.0,24785.0,27173.0,27411.0,28275.0,0.04556855136640312,-0.17572468993807652,-0.9844393497550608,0.0,0.0,0.0
1647434483,1.9,2.3999999999999997e-05,100,1,1024.0,19.68128,140.0,151.0,156.0,159.0,169.0,175.0,187.0,189.0,189.0,0.045839972254753635,-0.1795892093552911,-0.9837416916463089,0.0,0.0,0.0
1647434484,1.9,1.622e-05,100,1,896.0,19.41504,150.0,158.0,160.0,164.0,176.0,186.0,188.0,194.0,194.0,0.045844998567500864,-0.17966074857532674,-0.9837286289527988,0.0,0.0,0.0
1647434520,1.9,0.00141263,100,11,640.0,25.94816,2911.0,2952.0,3007.0,3024.0,3064.0,3087.0,3144.0,3155.0,3155.0,0.04602594582640121,-0.1822355254829664,-0.9832549075656561,0.0,0.0,0.0
1647434521,1.9,0.0013611300000000001,100,11,384.0,25.202688,2928.0,3022.0,3071.0,3084.0,3156.0,3211.0,3271.0,3276.0,3276.0,0.04603097213914844,-0.18230702932469306,-0.9832416524226409,0.0,0.0,0.0
1647434559,1.9,0.00283132,100,21,512.0,28.024832,6183.0,6240.0,6313.0,6368.0,6500.0,6581.0,6632.0,6700.0,6700.0,0.04622197202354325,-0.18502345709104034,-0.982734104590901,0.0,0.0,0.0
1647434560,1.9,0.0027391700000000004,100,21,640.0,27.754496,6091.0,6214.0,6289.0,6352.0,6579.0,6601.0,6709.0,6874.0,6874.0,0.04622699833629048,-0.18509492303722874,-0.9827206467078232,0.0,0.0,0.0
1647434561,1.9,0.0029240100000000003,100,21,896.0,26.411008,6119.0,6245.0,6328.0,6377.0,6492.0,6598.0,6785.0,6798.0,6798.0,0.04623202464903771,-0.18516638800454335,-0.9827071836276312,0.0,0.0,0.0
1647434597,1.9,0.0045725,100,31,256.0,29.171712,8663.0,8786.0,8864.0,8926.0,9090.0,9387.0,9668.0,9787.0,9787.0,0.046412971907938055,-0.18773847191010248,-0.982219052027021,0.0,0.0,0.0
1647434598,1.9,0.00456485,100,31,128.0,29.048832,8602.0,8758.0,8814.0,8898.0,9075.0,9361.0,9672.0,9828.0,9828.0,0.046417998220685285,-0.1878099003934351,-0.9822053967038706,0.0,0.0,0.0
1647434599,1.9,0.00466659,100,31,896.0,29.0816,8527.0,8770.0,8876.0,8905.0,9059.0,9195.0,9306.0,9417.0,9417.0,0.04642302453343252,-0.18788132789782858,-0.982191736183597,0.0,0.0,0.0
1647434635,1.9,0.00727715,100,41,128.0,30.703616,11094.0,11356.0,11425.0,11488.0,11691.0,11845.0,12094.0,12204.0,12204.0,0.04660397179233286,-0.19045205304843907,-0.9816964986642432,0.0,0.0,0.0
1647434637,1.9,0.00720642,100,41,384.0,30.068736,11532.0,11742.0,11824.0,11900.0,11997.0,12022.0,12146.0,12473.0,12473.0,0.046614024417827325,-0.19059483300515614,-0.9816687881519595,0.0,0.0,0.0
1647434638,1.9,0.00634977,100,41,896.0,27.2384,11384.0,11593.0,11735.0,11825.0,11967.0,12275.0,12374.0,12739.0,12739.0,0.046619050730574554,-0.19066622147890558,-0.9816549251070648,0.0,0.0,0.0
1647434673,1.9,0.00851134,100,51,128.0,31.137792,13978.0,14278.0,14346.0,14379.0,14699.0,14902.0,15378.0,15643.0,15643.0,0.04679497167672767,-0.19316417979783604,-0.98116644849028,0.0,0.0,0.0
1647434674,1.9,0.00843724,100,51,640.0,30.314496,13882.0,14293.0,14577.0,14900.0,15585.0,16075.0,16212.0,16266.0,16266.0,0.0467999979894749,-0.19323553170506055,-0.9811523986041427,0.0,0.0,0.0
1647434677,1.9,0.00852411,100,51,384.0,31.399936,14576.0,14715.0,14807.0,14852.0,14968.0,15092.0,15336.0,15442.0,15442.0,0.046815076927716595,-0.19344958135078322,-0.9811102178018567,0.0,0.0,0.0
1647434713,1.9,0.01036014,200,1,128.0,31.318016,150.0,157.0,160.0,163.0,171.0,176.0,189.0,214.0,221.0,0.04699602418661694,-0.1960174560283088,-0.9806004063491867,0.0,0.0,0.0
1647434714,1.9,0.010355419999999999,200,1,1024.0,31.916032,150.0,155.0,160.0,164.0,173.0,183.0,198.0,211.0,233.0,0.04700105049936417,-0.19608876679279258,-0.9805861489627935,0.0,0.0,0.0
1647434715,1.9,0.01015986,200,1,640.0,29.290496,150.0,157.0,161.0,164.0,178.0,188.0,209.0,219.0,303.0,0.0470060768121114,-0.19616007649172287,-0.9805718863962812,0.0,0.0,0.0
1647434716,1.9,0.010302480000000001,200,1,896.0,31.363072,150.0,155.0,160.0,162.0,175.0,184.0,199.0,224.0,269.0,0.047011103124858636,-0.19623138518179978,-0.9805576186383094,0.0,0.0,0.0
1647434778,1.9,0.01227243,200,11,128.0,29.741056,3024.0,3085.0,3112.0,3141.0,3217.0,3507.0,3611.0,3728.0,3796.0,0.047322734515187,-0.20065048167494276,-0.9796628931441741,0.0,0.0,0.0
1647434779,1.9,0.01226414,200,11,512.0,29.216768,2996.0,3062.0,3096.0,3121.0,3195.0,3284.0,3403.0,3491.0,3610.0,0.04732776082793424,-0.20072172424928297,-0.9796482988370852,0.0,0.0,0.0
1647434780,1.9,0.012112989999999999,200,11,640.0,29.425664,3014.0,3076.0,3105.0,3129.0,3218.0,3304.0,3379.0,3403.0,3448.0,0.04733278714068147,-0.20079296574785113,-0.9796336993520498,0.0,0.0,0.0
1647434781,1.9,0.01268803,200,11,384.0,31.281152,3009.0,3062.0,3102.0,3123.0,3217.0,3284.0,3343.0,3369.0,3525.0,0.0473378134534287,-0.20086420619878184,-0.9796190946833025,0.0,0.0,0.0
1647434844,1.9,0.013785229999999999,200,21,768.0,30.773248,5822.0,5950.0,6028.0,6063.0,6250.0,6369.0,6463.0,6696.0,6742.0,0.0476544711565043,-0.20535019679389727,-0.9786885595922268,0.0,0.0,0.0
1647434845,1.9,0.01397177,200,21,1024.0,31.461376,5768.0,5903.0,5985.0,6068.0,6254.0,6410.0,6510.0,6626.0,6722.0,0.04765949746925153,-0.20542136850026602,-0.9786736235147435,0.0,0.0,0.0
1647434846,1.9,0.013898200000000001,200,21,640.0,29.949952,5798.0,5887.0,5985.0,6050.0,6258.0,6444.0,6556.0,6855.0,6887.0,0.047664523781998765,-0.20549253912026424,-0.9786586822615465,0.0,0.0,0.0
1647434848,1.9,0.0136563,200,21,384.0,30.1056,5844.0,5965.0,6098.0,6158.0,6304.0,6472.0,6616.0,6687.0,6696.0,0.04767457640749323,-0.20563487707116168,-0.9786287842343123,0.0,0.0,0.0
1647434912,1.9,0.01444354,200,31,128.0,30.57664,8722.0,9251.0,9556.0,9645.0,9866.0,9977.0,10248.0,10368.0,10509.0,0.04799626042331606,-0.2101873786191171,-0.9776611201583215,0.0,0.0,0.0
1647434913,1.9,0.014541,200,31,512.0,31.096832,8846.0,9123.0,9427.0,9530.0,9770.0,10195.0,10447.0,10598.0,10754.0,0.04800128673606329,-0.2102584755951817,-0.977645832313722,0.0,0.0,0.0
1647434914,1.9,0.01451973,200,31,640.0,30.855168,8810.0,9114.0,9328.0,9444.0,9793.0,10048.0,10139.0,10435.0,10436.0,0.04800631304881052,-0.21032957143084197,-0.9776305393049658,0.0,0.0,0.0
1647434915,1.9,0.01408982,200,31,896.0,31.195136,8700.0,8981.0,9168.0,9279.0,9597.0,9909.0,10142.0,10159.0,10255.0,0.048011339361557756,-0.21040066618262787,-0.977615241119893,0.0,0.0,0.0
1647434917,1.9,0.01448986,200,31,384.0,30.789632,8895.0,9128.0,9245.0,9407.0,9702.0,9910.0,10108.0,10424.0,10595.0,0.04802139198705222,-0.21054285231926165,-0.9775846292456063,0.0,0.0,0.0
1647434979,1.9,0.01451535,200,41,128.0,31.522816,11673.0,11899.0,12038.0,12095.0,12358.0,12669.0,12833.0,12888.0,12923.0,0.04833302337738059,-0.21494839888634193,-0.9766254071117534,0.0,0.0,0.0
1647434980,1.9,0.0145752,200,41,1024.0,31.653888,11612.0,11899.0,12009.0,12101.0,12497.0,12788.0,13097.0,13207.0,13211.0,0.04833804969012782,-0.2150194205306296,-0.9766097730386852,0.0,0.0,0.0
1647434981,1.9,0.01463871,200,41,640.0,31.358976,11638.0,11895.0,12048.0,12140.0,12352.0,12535.0,12758.0,13004.0,13092.0,0.04834307600287505,-0.21509044102357616,-0.976594133803948,0.0,0.0,0.0
1647434982,1.9,0.014616960000000002,200,41,896.0,32.354304,11496.0,11717.0,11801.0,11891.0,12189.0,12290.0,12456.0,12590.0,12612.0,0.04834810231562228,-0.21516146037901776,-0.9765784894044965,0.0,0.0,0.0
1647434984,1.9,0.01460445,200,41,384.0,31.653888,11617.0,11784.0,11899.0,11958.0,12120.0,12263.0,12411.0,12526.0,12658.0,0.04835815494111675,-0.21530349570430501,-0.9765471851055156,0.0,0.0,0.0
1647435050,1.9,0.01607529,200,51,128.0,33.742848,15582.0,15916.0,16144.0,16278.0,16595.0,16940.0,17059.0,17355.0,17582.0,0.048689891582434044,-0.2199880877774908,-0.9755025582929052,0.0,0.0,0.0
1647435051,1.9,0.01619665,200,51,1024.0,32.821248,15562.0,15775.0,15985.0,16106.0,16560.0,16729.0,17259.0,17415.0,17625.0,0.048694917895181274,-0.22005902773837652,-0.9754865577294443,0.0,0.0,0.0
1647435052,1.9,0.0162981,200,51,896.0,32.821248,15254.0,15580.0,15818.0,15903.0,16239.0,16756.0,17038.0,17114.0,17622.0,0.0486999442079285,-0.22012996653548095,-0.9754705520071265,0.0,0.0,0.0
1647435055,1.9,0.0164983,200,51,384.0,32.4608,15131.0,15429.0,15598.0,15748.0,16078.0,16348.0,16863.0,16978.0,17076.0,0.048715023146170204,-0.22034277595454907,-0.9754225038846722,0.0,0.0,0.0
1647435099,1.9,0.01621436,300,1,768.0,33.05472,130.0,144.0,150.0,153.0,163.0,172.0,182.0,194.0,198.0,0.0489361809070484,-0.22346277058457104,-0.9747124653776966,0.0,0.0,0.0
1647435100,1.9,0.01619665,300,1,1024.0,32.370688,133.0,145.0,151.0,155.0,168.0,178.0,190.0,194.0,210.0,0.048941207219795634,-0.22353365309327866,-0.9746962121270266,0.0,0.0,0.0
1647435101,1.9,0.01606644,300,1,512.0,33.079296,136.0,145.0,152.0,155.0,164.0,173.0,192.0,200.0,206.0,0.04894623353254286,-0.22360453441982897,-0.9746799537216776,0.0,0.0,0.0
1647435102,1.9,0.0162981,300,1,896.0,32.821248,136.0,147.0,151.0,154.0,163.0,172.0,184.0,193.0,205.0,0.04895125984529009,-0.22367541454966386,-0.9746636901649902,0.0,0.0,0.0
1647435107,1.9,0.0164983,300,1,384.0,32.4608,141.0,147.0,150.0,153.0,162.0,168.0,177.0,185.0,218.0,0.04897639140902625,-0.2240297974761074,-0.9745822950591778,0.0,0.0,0.0
1647435194,1.9,0.01617699,300,11,128.0,30.650368,3120.0,3190.0,3236.0,3272.0,3335.0,3391.0,3439.0,3500.0,3534.0,0.049413680618035416,-0.23019127787821128,-0.9731454031072624,0.0,0.0,0.0
1647435195,1.9,0.015698339999999998,300,11,768.0,32.641024,3148.0,3208.0,3281.0,3309.0,3396.0,3485.0,3599.0,3766.0,3787.0,0.049418706930782645,-0.23026204639496778,-0.9731286605531674,0.0,0.0,0.0
1647435196,1.9,0.01603026,300,11,640.0,31.612928,3133.0,3210.0,3254.0,3282.0,3349.0,3423.0,3472.0,3512.0,3589.0,0.04942373324352988,-0.23033281370814498,-0.9731119128493335,0.0,0.0,0.0
1647435197,1.9,0.01582791,300,11,256.0,30.22848,3094.0,3189.0,3222.0,3269.0,3335.0,3390.0,3457.0,3476.0,3493.0,0.04942875955627711,-0.23040357980320753,-0.9730951599991992,0.0,0.0,0.0
1647435204,1.9,0.01574223,300,11,384.0,30.695424,3154.0,3237.0,3295.0,3330.0,3418.0,3585.0,3967.0,4032.0,4112.0,0.049463943745507735,-0.2308989082450465,-0.9729777459794472,0.0,0.0,0.0
1647435286,1.9,0.01543118,300,21,128.0,31.162368,5727.0,5810.0,5881.0,5917.0,6008.0,6087.0,6277.0,6415.0,6552.0,0.04987610139078074,-0.23669683746062498,-0.9715835564356462,0.0,0.0,0.0
